,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_dist[Grichuk, Randal]",1.493,0.186,1.147,1.834,0.002,0.002,12772.0,7115.0,1.0
"beta_dist[Tucker, Preston]",1.816,0.324,1.19,2.406,0.002,0.004,18445.0,6265.0,1.0
"beta_dist[Cave, Jake]",1.5,0.22,1.094,1.921,0.002,0.002,14161.0,7003.0,1.0
"beta_dist[Pirela, José]",1.665,0.325,1.082,2.3,0.002,0.004,18444.0,5705.0,1.0
"beta_dist[Gerber, Mike]",1.766,0.338,1.128,2.397,0.002,0.004,21371.0,5897.0,1.0
"beta_dist[Desmond, Ian]",2.254,0.262,1.783,2.763,0.002,0.003,13790.0,7233.0,1.0
"beta_dist[Dixon, Brandon]",1.765,0.317,1.161,2.347,0.002,0.004,19024.0,5925.0,1.0
"beta_dist[Culberson, Charlie]",2.104,0.306,1.524,2.666,0.002,0.004,17839.0,5976.0,1.0
"beta_dist[Williams, Nick]",1.969,0.254,1.489,2.441,0.002,0.003,14983.0,6837.0,1.0
"beta_dist[Sweeney, Darnell]",1.831,0.362,1.138,2.477,0.003,0.005,19641.0,5497.0,1.0
"beta_dist[Thames, Eric]",1.993,0.317,1.4,2.593,0.002,0.004,18284.0,5989.0,1.0
"beta_dist[Wade, Tyler]",1.714,0.316,1.111,2.303,0.002,0.004,18327.0,5475.0,1.0
"beta_dist[Wendle, Joey]",1.913,0.344,1.271,2.578,0.003,0.005,17538.0,5244.0,1.0
"beta_dist[Davis, Khris]",2.088,0.332,1.456,2.699,0.003,0.004,17352.0,5708.0,1.0
"beta_dist[Rivera, Yadiel]",1.965,0.352,1.278,2.608,0.003,0.005,19468.0,5983.0,1.0
"beta_dist[Gamel, Ben]",1.58,0.213,1.183,1.976,0.002,0.002,14845.0,6238.0,1.0
"beta_dist[Cuevas, Noel]",1.753,0.319,1.162,2.355,0.002,0.004,18254.0,5572.0,1.0
"beta_dist[Jones, JaCoby]",2.07,0.205,1.664,2.43,0.002,0.002,12744.0,6005.0,1.0
"beta_dist[Cooper, Garrett]",1.836,0.295,1.282,2.399,0.002,0.004,17160.0,5191.0,1.0
"beta_dist[Bader, Harrison]",1.813,0.189,1.459,2.166,0.002,0.002,13244.0,6492.0,1.0
"beta_dist[Winker, Jesse]",2.022,0.202,1.643,2.395,0.002,0.002,12431.0,7348.0,1.0
"beta_dist[Hernández, Enrique]",2.39,0.196,2.032,2.77,0.002,0.002,12941.0,7195.0,1.0
"beta_dist[Toles, Andrew]",1.957,0.34,1.332,2.597,0.002,0.004,19716.0,6115.0,1.0
"beta_dist[Robertson, Daniel]",1.796,0.355,1.133,2.463,0.003,0.005,19867.0,5556.0,1.0
"beta_dist[Kelly, Ty]",1.874,0.351,1.185,2.502,0.003,0.005,18883.0,5752.0,1.0
"beta_dist[Frazier, Clint]",1.682,0.233,1.261,2.119,0.002,0.003,15656.0,6283.0,1.0
"beta_dist[Joyce, Matt]",2.197,0.254,1.702,2.666,0.002,0.003,14653.0,6850.0,1.0
"beta_dist[Jackson, Austin]",1.479,0.281,0.962,2.025,0.002,0.003,17461.0,5758.0,1.0
"beta_dist[Astudillo, Willians]",1.943,0.341,1.309,2.582,0.002,0.004,19155.0,6083.0,1.0
"beta_dist[Sogard, Eric]",1.78,0.348,1.122,2.436,0.003,0.004,18953.0,6002.0,1.0
"beta_dist[Santana, Danny]",1.794,0.275,1.276,2.306,0.002,0.003,17354.0,6114.0,1.0
"beta_dist[Walker, Christian]",1.83,0.361,1.16,2.514,0.002,0.005,20794.0,5914.0,1.0
"beta_dist[Shuck, JB]",2.124,0.294,1.597,2.698,0.002,0.004,15706.0,6033.0,1.0
"beta_dist[Tilson, Charlie]",1.879,0.268,1.364,2.372,0.002,0.003,15244.0,7010.0,1.0
"beta_dist[Rasmus, Colby]",1.988,0.32,1.413,2.613,0.003,0.004,16387.0,5772.0,1.0
"beta_dist[Williamson, Mac]",1.417,0.291,0.86,1.959,0.002,0.004,17247.0,5882.0,1.0
"beta_dist[Szczur, Matt]",1.912,0.343,1.279,2.565,0.002,0.005,19575.0,5049.0,1.0
"beta_dist[Rodríguez, Sean]",1.818,0.313,1.236,2.408,0.002,0.004,17325.0,6203.0,1.0
"beta_dist[Allen, Greg]",1.882,0.241,1.441,2.342,0.002,0.003,13080.0,6860.0,1.0
"beta_dist[Refsnyder, Rob]",1.837,0.29,1.274,2.375,0.002,0.003,15716.0,5878.0,1.0
"beta_dist[Young, Chris]",1.909,0.321,1.305,2.491,0.002,0.004,18121.0,5900.0,1.0
"beta_dist[Descalso, Daniel]",1.841,0.36,1.171,2.53,0.003,0.005,18490.0,5260.0,1.0
"beta_dist[Eaton, Adam]",2.3,0.166,1.992,2.619,0.002,0.002,11034.0,7007.0,1.0
"beta_dist[Valentín, Jesmuel]",1.864,0.363,1.156,2.53,0.003,0.005,20101.0,5812.0,1.0
"beta_dist[Almonte, Abraham]",2.009,0.269,1.5,2.516,0.002,0.003,14986.0,6393.0,1.0
"beta_dist[Bourjos, Peter]",1.829,0.321,1.227,2.439,0.002,0.004,19193.0,5637.0,1.0
"beta_dist[Thompson, Trayce]",1.837,0.285,1.289,2.374,0.002,0.004,17012.0,5933.0,1.0
"beta_dist[Martin, Russell]",1.719,0.355,1.055,2.38,0.003,0.005,13561.0,5445.0,1.0
"beta_dist[Markakis, Nick]",1.733,0.193,1.362,2.08,0.002,0.002,12637.0,6496.0,1.0
"beta_dist[Stevenson, Andrew]",1.724,0.291,1.179,2.257,0.002,0.004,16938.0,6279.0,1.0
"beta_dist[Cordero, Franchy]",2.18,0.242,1.722,2.638,0.002,0.003,12207.0,6047.0,1.0
"beta_dist[Belt, Brandon]",1.843,0.339,1.182,2.468,0.003,0.005,18390.0,4894.0,1.0
"beta_dist[Adams, Matt]",1.758,0.354,1.087,2.428,0.003,0.005,18028.0,5545.0,1.0
"beta_dist[Romine, Andrew]",1.905,0.359,1.234,2.585,0.003,0.005,19057.0,5364.0,1.0
"beta_dist[Kendrick, Howie]",1.776,0.341,1.173,2.46,0.002,0.004,18975.0,6021.0,1.0
"beta_dist[Evans, Phillip]",1.853,0.309,1.257,2.418,0.002,0.004,18503.0,5804.0,1.0
"beta_dist[Fisher, Derek]",1.908,0.277,1.383,2.424,0.002,0.003,17835.0,6429.0,1.0
"beta_dist[Muncy, Max]",1.838,0.374,1.14,2.544,0.003,0.005,20855.0,5116.0,1.0
"beta_dist[Alford, Anthony]",1.903,0.276,1.388,2.424,0.002,0.003,16039.0,6322.0,1.0
"beta_dist[Cespedes, Yoenis]",1.684,0.311,1.109,2.269,0.002,0.004,19822.0,5792.0,1.0
"beta_dist[Herrera, Rosell]",2.007,0.281,1.466,2.525,0.002,0.003,17714.0,6019.0,1.0
"beta_dist[Owings, Chris]",1.58,0.276,1.06,2.095,0.002,0.003,16401.0,6342.0,1.0
"beta_dist[Pompey, Dalton]",1.81,0.36,1.127,2.478,0.003,0.005,19008.0,5688.0,1.0
"beta_dist[Suzuki, Ichiro]",1.975,0.338,1.341,2.603,0.002,0.004,19375.0,5796.0,1.0
"beta_dist[Dyson, Jarrod]",1.629,0.22,1.24,2.071,0.002,0.002,14396.0,6790.0,1.0
"beta_dist[Bautista, Rafael]",1.83,0.357,1.163,2.519,0.003,0.005,16504.0,5156.0,1.0
"beta_dist[Sierra, Moisés]",1.836,0.359,1.18,2.551,0.002,0.005,21518.0,5631.0,1.0
"beta_dist[Marte, Jefry]",1.823,0.361,1.172,2.536,0.003,0.005,17933.0,5637.0,1.0
"beta_dist[Gosselin, Phil]",2.095,0.298,1.523,2.641,0.002,0.003,16439.0,6266.0,1.0
"beta_dist[Núñez, Renato]",1.755,0.355,1.104,2.425,0.003,0.005,18995.0,5479.0,1.0
"beta_dist[Orlando, Paulo]",1.807,0.329,1.194,2.428,0.003,0.004,15721.0,5154.0,1.0
"beta_dist[Mazara, Nomar]",1.807,0.2,1.422,2.177,0.002,0.002,13200.0,6554.0,1.0
"beta_dist[Kingery, Scott]",1.482,0.283,0.94,2.001,0.002,0.003,16197.0,5891.0,1.0
"beta_dist[Tauchman, Mike]",1.97,0.249,1.504,2.442,0.002,0.003,16435.0,6346.0,1.0
"beta_dist[Bellinger, Cody]",1.619,0.208,1.214,1.993,0.002,0.002,14576.0,6833.0,1.0
"beta_dist[Spangenberg, Cory]",1.821,0.356,1.147,2.472,0.003,0.005,18821.0,5292.0,1.0
"beta_dist[Adams, Lane]",1.913,0.355,1.267,2.594,0.002,0.005,20295.0,5433.0,1.0
"beta_dist[Motter, Taylor]",1.866,0.36,1.185,2.535,0.003,0.005,19764.0,5721.0,1.0
"beta_dist[Naquin, Tyler]",2.105,0.205,1.718,2.491,0.002,0.002,12988.0,7141.0,1.0
"beta_dist[Almora Jr., Albert]",1.508,0.21,1.114,1.903,0.002,0.002,13994.0,6591.0,1.0
"beta_dist[Lee, Braxton]",1.735,0.359,1.062,2.412,0.002,0.005,20679.0,5217.0,1.0
"beta_dist[Alvarez, Yordan]",1.648,0.296,1.093,2.202,0.002,0.004,18582.0,6021.0,1.0
"beta_dist[Wade Jr., LaMonte]",1.754,0.273,1.243,2.253,0.002,0.003,15860.0,5980.0,1.0
"beta_dist[McBroom, Ryan]",1.762,0.341,1.163,2.465,0.002,0.004,19133.0,5672.0,1.0
"beta_dist[Tapia, Raimel]",1.812,0.211,1.417,2.206,0.002,0.002,14936.0,6560.0,1.0
"beta_dist[Rojas, Josh]",1.719,0.281,1.196,2.249,0.002,0.004,19159.0,5783.0,1.0
"beta_dist[Ward, Taylor]",1.658,0.254,1.169,2.136,0.002,0.003,18924.0,6500.0,1.0
"beta_dist[Jiménez, Eloy]",1.903,0.24,1.456,2.355,0.002,0.003,16852.0,6057.0,1.0
"beta_dist[Rodríguez, Ronny]",1.827,0.356,1.185,2.528,0.003,0.005,17155.0,5057.0,1.0
"beta_dist[Díaz, Aledmys]",1.83,0.344,1.18,2.48,0.002,0.005,19182.0,5368.0,1.0
"beta_dist[Beaty, Matt]",2.062,0.305,1.506,2.647,0.002,0.004,17786.0,6040.0,1.0
"beta_dist[Pollock, AJ]",1.836,0.188,1.484,2.19,0.002,0.002,11877.0,6908.0,1.0
"beta_dist[Miller, Brad]",1.934,0.331,1.293,2.554,0.002,0.005,20033.0,4649.0,1.0
"beta_dist[García, Robel]",1.959,0.354,1.251,2.584,0.003,0.005,17980.0,4934.0,1.0
"beta_dist[Dickerson, Alex]",1.855,0.24,1.409,2.3,0.002,0.003,15994.0,6122.0,1.0
"beta_dist[Long Jr., Shed]",1.729,0.302,1.157,2.291,0.002,0.004,19222.0,6161.0,1.0
"beta_dist[VanMeter, Josh]",1.859,0.297,1.317,2.426,0.002,0.004,18714.0,6007.0,1.0
"beta_dist[Elmore, Jake]",1.937,0.352,1.293,2.605,0.002,0.004,21338.0,6133.0,1.0
"beta_dist[Lopes, Tim]",1.658,0.302,1.084,2.222,0.002,0.004,16950.0,5824.0,1.0
"beta_dist[Kramer, Kevin]",1.852,0.347,1.181,2.492,0.003,0.005,17974.0,5679.0,1.0
"beta_dist[McNeil, Jeff]",2.036,0.263,1.53,2.512,0.002,0.003,15244.0,6415.0,1.0
"beta_dist[Arraez, Luis]",1.551,0.305,0.967,2.123,0.002,0.004,19702.0,6164.0,1.0
"beta_dist[Cordell, Ryan]",1.832,0.281,1.267,2.337,0.002,0.004,17434.0,5219.0,1.0
"beta_dist[Yastrzemski, Mike]",1.509,0.195,1.167,1.891,0.002,0.002,12725.0,6190.0,1.0
"beta_dist[Moore, Dylan]",1.916,0.26,1.451,2.428,0.002,0.003,18235.0,6653.0,1.0
"beta_dist[Brown, Seth]",2.224,0.273,1.713,2.739,0.002,0.003,16508.0,6548.0,1.0
"beta_dist[Naylor, Josh]",1.688,0.25,1.254,2.198,0.002,0.003,15609.0,6289.0,1.0
"beta_dist[Miller, Ian]",1.659,0.349,0.985,2.312,0.002,0.005,20426.0,5458.0,1.0
"beta_dist[Fletcher, David]",1.784,0.327,1.166,2.375,0.002,0.004,17974.0,5869.0,1.0
"beta_dist[Heineman, Scott]",1.77,0.316,1.175,2.349,0.002,0.004,19965.0,6085.0,1.0
"beta_dist[Straw, Myles]",1.308,0.228,0.866,1.716,0.002,0.002,11763.0,6285.0,1.0
"beta_dist[Ramírez, Harold]",1.811,0.211,1.405,2.199,0.002,0.002,14848.0,6144.0,1.0
"beta_dist[Hilliard, Sam]",2.125,0.252,1.664,2.6,0.002,0.003,14269.0,6985.0,1.0
"beta_dist[González, Erik]",1.905,0.354,1.237,2.555,0.003,0.005,15651.0,5292.0,1.0
"beta_dist[Peraza, José]",1.915,0.327,1.314,2.557,0.002,0.004,18889.0,5913.0,1.0
"beta_dist[Haseley, Adam]",1.885,0.265,1.373,2.371,0.002,0.003,15456.0,5559.0,1.0
"beta_dist[Wilkerson, Stevie]",1.972,0.276,1.464,2.496,0.002,0.003,15588.0,6248.0,1.0
"beta_dist[Bishop, Braden]",1.789,0.32,1.185,2.386,0.002,0.004,18699.0,5659.0,1.0
"beta_dist[Rios, Edwin]",1.835,0.357,1.159,2.492,0.003,0.005,19950.0,5792.0,1.0
"beta_dist[Castellanos, Nick]",2.041,0.164,1.749,2.362,0.001,0.002,12574.0,5479.0,1.0
"beta_dist[Gurriel Jr., Lourdes]",2.075,0.211,1.66,2.46,0.002,0.002,14281.0,6756.0,1.0
"beta_dist[Berti, Jon]",2.183,0.296,1.618,2.73,0.002,0.003,15138.0,6464.0,1.0
"beta_dist[Stubbs, Garrett]",1.762,0.364,1.082,2.454,0.003,0.005,18191.0,4818.0,1.0
"beta_dist[Santander, Anthony]",1.849,0.205,1.47,2.239,0.002,0.002,15044.0,6865.0,1.0
"beta_dist[Grisham, Trent]",1.846,0.236,1.401,2.28,0.002,0.003,13299.0,6311.0,1.0
"beta_dist[Vogt, Stephen]",1.806,0.356,1.154,2.485,0.003,0.006,18821.0,4900.0,1.0
"beta_dist[Davis, Johnny]",1.816,0.355,1.164,2.492,0.003,0.005,19405.0,5045.0,1.0
"beta_dist[Camargo, Johan]",1.765,0.355,1.097,2.44,0.002,0.005,21455.0,5684.0,1.0
"beta_dist[Herrmann, Chris]",1.837,0.369,1.141,2.534,0.003,0.005,16096.0,5163.0,1.0
"beta_dist[Riley, Austin]",1.397,0.285,0.877,1.944,0.002,0.004,17272.0,6194.0,1.0
"beta_dist[Reynolds, Bryan]",1.609,0.186,1.271,1.964,0.002,0.002,13602.0,6958.0,1.0
"beta_dist[Profar, Jurickson]",2.08,0.275,1.566,2.597,0.002,0.003,17076.0,6508.0,1.0
"beta_dist[O'Grady, Brian]",1.628,0.345,0.979,2.282,0.003,0.005,16487.0,5393.0,1.0
"beta_dist[Starling, Bubba]",1.638,0.286,1.122,2.188,0.002,0.003,15752.0,6355.0,1.0
"beta_dist[Broxton, Keon]",1.834,0.276,1.323,2.36,0.002,0.003,17765.0,6162.0,1.0
"beta_dist[Court, Ryan]",1.88,0.337,1.267,2.53,0.002,0.005,19014.0,5327.0,1.0
"beta_dist[Drury, Brandon]",1.756,0.322,1.155,2.36,0.002,0.004,19059.0,5765.0,1.0
"beta_dist[Mercado, Óscar]",1.728,0.206,1.33,2.095,0.002,0.002,13048.0,6051.0,1.0
"beta_dist[Avelino, Abiatal]",1.833,0.359,1.177,2.538,0.003,0.005,19927.0,5397.0,1.0
"beta_dist[Lorenzen, Michael]",2.092,0.337,1.469,2.728,0.003,0.004,17228.0,5664.0,1.0
"beta_dist[Brosseau, Mike]",1.831,0.346,1.23,2.512,0.003,0.005,18761.0,5881.0,1.0
"beta_dist[Daza, Yonathan]",1.936,0.268,1.43,2.427,0.002,0.003,14268.0,6711.0,1.0
"beta_dist[Garlick, Kyle]",1.94,0.296,1.399,2.523,0.002,0.004,17396.0,6146.0,1.0
"beta_dist[Mejía, Francisco]",1.833,0.362,1.141,2.492,0.003,0.005,18592.0,5412.0,1.0
"beta_dist[Rosario, Amed]",1.684,0.351,1.029,2.364,0.002,0.005,20115.0,5642.0,1.0
"beta_dist[Castro, Harold]",1.843,0.292,1.273,2.382,0.002,0.004,16098.0,5716.0,1.0
"beta_dist[Bruce, Jay]",1.863,0.257,1.394,2.36,0.002,0.003,13943.0,7228.0,1.0
"beta_dist[Beckham, Tim]",1.908,0.345,1.258,2.554,0.002,0.005,20195.0,4980.0,1.0
"beta_dist[Alberto, Hanser]",1.835,0.349,1.199,2.503,0.003,0.005,19171.0,5368.0,1.0
"beta_dist[Velasquez, Vince]",1.81,0.364,1.137,2.501,0.003,0.005,20547.0,5573.0,1.0
"beta_dist[Osuna, José]",1.768,0.307,1.188,2.345,0.002,0.004,18003.0,5885.0,1.0
"beta_dist[Garcia, Greg]",1.836,0.364,1.171,2.521,0.003,0.005,18789.0,5783.0,1.0
"beta_dist[Freeman, Mike]",1.756,0.351,1.064,2.381,0.003,0.005,17302.0,5398.0,1.0
"beta_dist[Urshela, Gio]",1.823,0.358,1.161,2.498,0.003,0.005,16388.0,5676.0,1.0
"beta_dist[Hampson, Garrett]",1.738,0.242,1.277,2.195,0.002,0.003,14918.0,7045.0,1.0
"beta_dist[Saladino, Tyler]",1.786,0.354,1.117,2.453,0.002,0.005,20347.0,4735.0,1.0
"beta_dist[Vargas, Ildemaro]",1.797,0.358,1.115,2.454,0.003,0.005,15131.0,5506.0,1.0
"beta_dist[Martínez, José A.]",1.902,0.257,1.448,2.409,0.002,0.003,16720.0,6711.0,1.0
"beta_dist[Parker, Jarrett]",2.026,0.346,1.351,2.651,0.003,0.004,17003.0,5789.0,1.0
"beta_dist[Austin, Tyler]",2.057,0.338,1.414,2.68,0.002,0.004,18887.0,6100.0,1.0
"beta_dist[Gómez, Carlos]",2.047,0.241,1.595,2.498,0.002,0.003,14265.0,6931.0,1.0
"beta_dist[Biggio, Cavan]",1.7,0.321,1.106,2.316,0.002,0.005,18998.0,5382.0,1.0
"beta_dist[Puello, César]",2.158,0.279,1.659,2.684,0.002,0.003,15605.0,6566.0,1.0
"beta_dist[González, Carlos]",1.895,0.235,1.452,2.33,0.002,0.002,14777.0,7130.0,1.0
"beta_dist[Santana, Domingo]",1.969,0.246,1.503,2.426,0.002,0.003,15161.0,6890.0,1.0
"beta_dist[Newman, Kevin]",1.825,0.359,1.147,2.507,0.003,0.004,18977.0,5897.0,1.0
"beta_dist[Urena, Richard]",1.81,0.354,1.127,2.47,0.003,0.005,18154.0,5304.0,1.0
"beta_dist[Murphy, Tom]",1.87,0.371,1.178,2.553,0.003,0.006,20323.0,5110.0,1.0
"beta_dist[O'Brien, Peter]",1.95,0.341,1.312,2.59,0.003,0.004,17401.0,5548.0,1.0
"beta_dist[Solarte, Yangervis]",1.849,0.351,1.202,2.512,0.003,0.005,18899.0,5860.0,1.0
"beta_dist[Estrada, Thairo]",1.885,0.355,1.231,2.565,0.003,0.005,19277.0,4934.0,1.0
"beta_dist[Rondon, José]",1.813,0.354,1.141,2.46,0.003,0.005,19032.0,5339.0,1.0
"beta_dist[Peterson, Dustin]",1.807,0.338,1.157,2.414,0.002,0.004,21005.0,6137.0,1.0
"beta_dist[Moran, Colin]",1.82,0.369,1.123,2.508,0.003,0.005,19927.0,5340.0,1.0
"beta_dist[Martin, Jason]",2.182,0.285,1.64,2.709,0.002,0.003,16856.0,6662.0,1.0
"beta_dist[Joe, Connor]",2.008,0.319,1.418,2.616,0.002,0.004,19818.0,5995.0,1.0
"beta_dist[Zagunis, Mark]",1.858,0.348,1.204,2.5,0.003,0.004,19091.0,5773.0,1.0
"beta_dist[Jackson, Drew]",1.846,0.361,1.201,2.526,0.003,0.005,19336.0,5881.0,1.0
"beta_dist[Margot, Manuel]",1.785,0.2,1.431,2.183,0.002,0.002,13748.0,6422.0,1.0
"beta_dist[Arozarena, Randy]",2.074,0.254,1.587,2.537,0.002,0.003,15331.0,6613.0,1.0
"beta_dist[Aquino, Aristides]",1.896,0.28,1.368,2.404,0.002,0.003,17793.0,6426.0,1.0
"beta_dist[Carlson, Dylan]",1.884,0.215,1.472,2.28,0.002,0.002,15809.0,7043.0,1.0
"beta_dist[Sierra, Magneuris]",1.826,0.238,1.377,2.271,0.002,0.003,15235.0,6471.0,1.0
"beta_dist[Engel, Adam]",1.582,0.203,1.214,1.974,0.002,0.002,12973.0,6712.0,1.0
"beta_dist[Akiyama, Shogo]",1.751,0.274,1.233,2.265,0.002,0.003,15121.0,6323.0,1.0
"beta_dist[Edman, Tommy]",1.962,0.293,1.445,2.526,0.002,0.004,17207.0,5646.0,1.0
"beta_dist[Solak, Nick]",1.858,0.284,1.295,2.362,0.002,0.003,18133.0,5944.0,1.0
"beta_dist[Hays, Austin]",1.975,0.228,1.533,2.382,0.002,0.003,14857.0,6080.0,1.0
"beta_dist[Duggar, Steven]",1.56,0.222,1.15,1.986,0.002,0.002,13644.0,6777.0,1.0
"beta_dist[White, Eli]",2.066,0.284,1.554,2.62,0.002,0.003,17944.0,6614.0,1.0
"beta_dist[Chavis, Michael]",1.979,0.343,1.329,2.61,0.002,0.005,21122.0,5602.0,1.0
"beta_dist[Marmolejos, José]",2.01,0.32,1.383,2.59,0.002,0.004,17184.0,5629.0,1.0
"beta_dist[Riddle, JT]",1.787,0.291,1.256,2.342,0.002,0.003,16618.0,6270.0,1.0
"beta_dist[Lin, Tzu-Wei]",1.781,0.344,1.135,2.43,0.003,0.005,18160.0,5569.0,1.0
"beta_dist[Smith, Pavin]",1.993,0.264,1.507,2.502,0.002,0.003,16520.0,6638.0,1.0
"beta_dist[Mountcastle, Ryan]",1.882,0.311,1.326,2.488,0.002,0.004,16775.0,5810.0,1.0
"beta_dist[Oliva, Jared]",1.801,0.325,1.183,2.41,0.002,0.004,17941.0,6295.0,1.0
"beta_dist[Moniak, Mickey]",1.814,0.31,1.266,2.444,0.002,0.004,16946.0,6189.0,1.0
"beta_dist[Heath, Nick]",1.878,0.331,1.234,2.49,0.003,0.004,15452.0,5739.0,1.0
"beta_dist[Taylor, Michael A.]",2.252,0.171,1.934,2.571,0.002,0.002,11002.0,7100.0,1.0
"beta_dist[Fraley, Jake]",1.833,0.266,1.358,2.339,0.002,0.003,15702.0,6661.0,1.0
"beta_dist[Ruf, Darin]",2.041,0.315,1.438,2.6,0.002,0.004,18053.0,5856.0,1.0
"beta_dist[Olivares, Edward]",1.774,0.285,1.226,2.304,0.002,0.004,19009.0,5844.0,1.0
"beta_dist[Tsutsugo, Yoshi]",1.809,0.306,1.259,2.406,0.002,0.004,17824.0,5220.0,1.0
"beta_dist[Brinson, Lewis]",1.713,0.193,1.346,2.073,0.002,0.002,12562.0,6875.0,1.0
"beta_dist[Fuentes, Joshua]",1.837,0.363,1.147,2.502,0.003,0.005,20581.0,5612.0,1.0
"beta_dist[Demeritte, Travis]",2.124,0.279,1.601,2.634,0.002,0.003,15726.0,6469.0,1.0
"beta_dist[Ravelo, Rangel]",1.826,0.361,1.132,2.49,0.002,0.005,22539.0,5011.0,1.0
"beta_dist[Andujar, Miguel]",1.544,0.299,0.997,2.12,0.002,0.004,18592.0,5805.0,1.0
"beta_dist[Taylor, Tyrone]",1.89,0.284,1.342,2.419,0.002,0.004,18975.0,5537.0,1.0
"beta_dist[Basabe, Luis Alexander]",1.882,0.354,1.187,2.531,0.003,0.005,19934.0,5444.0,1.0
"beta_dist[Thaiss, Matt]",1.84,0.366,1.153,2.516,0.003,0.005,18737.0,5605.0,1.0
"beta_dist[Varsho, Daulton]",1.814,0.266,1.297,2.296,0.002,0.003,16092.0,6822.0,1.0
"beta_dist[Strange-Gordon, Dee]",1.97,0.301,1.408,2.551,0.002,0.004,19210.0,5794.0,1.0
"beta_dist[Souza Jr., Steven]",2.013,0.278,1.503,2.536,0.002,0.003,15215.0,6532.0,1.0
"beta_dist[Walker, Neil]",1.78,0.341,1.166,2.435,0.002,0.004,20302.0,5358.0,1.0
"beta_dist[Barreto, Franklin]",1.835,0.356,1.173,2.505,0.003,0.005,19979.0,5670.0,1.0
"beta_dist[Rooker, Brent]",1.891,0.293,1.339,2.439,0.002,0.004,18676.0,6122.0,1.0
"beta_dist[Harrison, Josh]",1.755,0.328,1.108,2.333,0.002,0.004,19111.0,5985.0,1.0
"beta_dist[Dozier, Hunter]",1.813,0.255,1.366,2.332,0.002,0.003,17139.0,6086.0,1.0
"beta_dist[Haggerty, Sam]",1.778,0.321,1.203,2.407,0.002,0.004,18564.0,5836.0,1.0
"beta_dist[Payton, Mark]",1.781,0.354,1.128,2.472,0.003,0.005,18039.0,5252.0,1.0
"beta_dist[Mathias, Mark]",1.828,0.35,1.17,2.487,0.002,0.005,20899.0,5707.0,1.0
"beta_dist[Pillar, Kevin]",1.605,0.177,1.262,1.934,0.002,0.002,12301.0,7239.0,1.0
"beta_dist[Pache, Cristian]",1.87,0.306,1.274,2.429,0.002,0.004,17266.0,6051.0,1.0
"beta_dist[Valaika, Pat]",1.853,0.344,1.187,2.493,0.002,0.004,20610.0,6096.0,1.0
"beta_dist[González, Luis]",1.824,0.35,1.159,2.489,0.003,0.005,17874.0,5428.0,1.0
"beta_dist[Velazquez, Andrew]",1.618,0.356,0.957,2.29,0.003,0.005,17973.0,5753.0,1.0
"beta_dist[Zimmer, Bradley]",1.432,0.25,0.973,1.912,0.002,0.003,15923.0,5997.0,1.0
"beta_dist[Mateo, Jorge]",1.811,0.346,1.142,2.447,0.002,0.005,19497.0,5396.0,1.0
"beta_dist[Mullins, Cedric]",1.413,0.214,1.009,1.815,0.002,0.002,13467.0,7241.0,1.0
"beta_dist[Marte, Starling]",1.494,0.172,1.177,1.826,0.002,0.002,11901.0,7087.0,1.0
"beta_dist[Mejia, Erick]",1.787,0.346,1.151,2.452,0.003,0.004,16586.0,5563.0,1.0
"beta_dist[Johnson, Daniel]",1.783,0.31,1.217,2.373,0.002,0.004,18561.0,5433.0,1.0
"beta_dist[Bonifácio, Emilio]",1.87,0.352,1.24,2.564,0.002,0.005,20435.0,5251.0,1.0
"beta_dist[Hoerner, Nico]",1.886,0.351,1.218,2.533,0.003,0.005,16460.0,5233.0,1.0
"beta_dist[Reyes, Franmil]",1.739,0.244,1.289,2.201,0.002,0.003,15221.0,6144.0,1.0
"beta_dist[McCarthy, Joe]",1.811,0.361,1.115,2.479,0.003,0.005,18993.0,5482.0,1.0
"beta_dist[Marisnick, Jake]",1.428,0.231,1.004,1.865,0.002,0.002,12849.0,6825.0,1.0
"beta_dist[Schrock, Max]",1.764,0.332,1.144,2.391,0.003,0.004,16000.0,5565.0,1.0
"beta_dist[Deichmann, Greg]",1.73,0.356,1.039,2.372,0.003,0.005,19507.0,5557.0,1.0
"beta_dist[Nevin, Tyler]",1.968,0.35,1.339,2.621,0.002,0.004,20851.0,6122.0,1.0
"beta_dist[Ramos, Henry]",1.712,0.343,1.063,2.367,0.002,0.005,22677.0,5491.0,1.0
"beta_dist[Haase, Eric]",1.781,0.347,1.131,2.439,0.003,0.005,16953.0,5104.0,1.0
"beta_dist[Miller, Brian]",1.827,0.356,1.163,2.495,0.003,0.005,15630.0,5508.0,1.0
"beta_dist[Gordon, Nick]",1.416,0.304,0.864,2.01,0.002,0.004,16369.0,6078.0,1.0
"beta_dist[Isbel, Kyle]",1.798,0.324,1.189,2.408,0.002,0.004,19205.0,5623.0,1.0
"beta_dist[Peters, DJ]",1.934,0.289,1.395,2.475,0.002,0.004,17279.0,5514.0,1.0
"beta_dist[Castro, Willi]",1.92,0.34,1.289,2.57,0.003,0.005,18197.0,5740.0,1.0
"beta_dist[Bell, Josh]",1.771,0.349,1.133,2.434,0.003,0.005,17958.0,5097.0,1.0
"beta_dist[Friedl, TJ]",1.957,0.345,1.293,2.589,0.002,0.005,20276.0,5777.0,1.0
